OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,q.value,Kingdom,Phylum,Class,Order,Family,Genus,Species
Otu00259,0.00011,0,3.6e-05,0.000758,0,0.000109,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00261,2.5e-05,0,1.2e-05,0.000292,0,5.5e-05,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00263,0,0,0,0.000977,0,0.000105,0.000999,0.0220394139344262,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00265,0.000568,0,9.9e-05,4e-05,0,1.7e-05,0.000999,0.0220394139344262,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(99),Bacteroidales_unclassified(99),
Otu00267,9e-05,0,3.3e-05,0.000552,0,7.9e-05,0.000999,0.0220394139344262,Bacteria(100),Bacteroidetes(100),Bacteroidia(80),Bacteroidales(80),Bacteroidales_unclassified(79),Bacteroidales_unclassified(79),
Otu00268,0,0,0,0.000365,0,8.4e-05,0.000999,0.0220394139344262,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Enterorhabdus(100),
Otu00270,0,0,0,0.000193,0,6.6e-05,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(99),Firmicutes_unclassified(99),Firmicutes_unclassified(99),Firmicutes_unclassified(99),Firmicutes_unclassified(99),
Otu00272,0.000583,0,0.000113,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00276,0.000444,0,3.9e-05,2.7e-05,0,2.7e-05,0.000999,0.0220394139344262,Bacteria(100),Proteobacteria(100),Deltaproteobacteria(91),Deltaproteobacteria_unclassified(90),Deltaproteobacteria_unclassified(90),Deltaproteobacteria_unclassified(90),
Otu00277,5e-06,0,5e-06,0.000279,0,4.9e-05,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00282,0,0,0,0.000585,0,0.000111,0.000999,0.0220394139344262,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu00286,2e-05,0,1.1e-05,0.000645,0,0.000224,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00287,0.000469,0,6.7e-05,3.3e-05,0,1.4e-05,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00289,0,0,0,0.000744,0,0.000123,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00291,0,0,0,0.000684,0,0.000139,0.000999,0.0220394139344262,Bacteria(100),Bacteroidetes(100),Bacteroidia(61),Bacteroidales(61),Bacteroidales_unclassified(59),Bacteroidales_unclassified(59),
Otu00292,0.000513,0,7.4e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(98),Firmicutes_unclassified(98),Firmicutes_unclassified(98),Firmicutes_unclassified(98),Firmicutes_unclassified(98),
Otu00299,0.000518,0,9.8e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00303,0.000319,0,7.9e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00306,0,0,0,0.000718,0,0.000108,0.000999,0.0220394139344262,Bacteria(100),Bacteroidetes(100),Bacteroidia(99),Bacteroidales(99),Bacteroidales_unclassified(81),Bacteroidales_unclassified(81),
Otu00309,0.000309,0,5.9e-05,7e-06,0,7e-06,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(98),
Otu00311,0.000349,0,6e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu00312,0,0,0,0.000452,0,6.2e-05,0.000999,0.0220394139344262,Bacteria(100),Tenericutes(99),Mollicutes(99),Anaeroplasmatales(99),Anaeroplasmataceae(99),Anaeroplasma(99),
Otu00318,0,0,0,0.000326,0,7.4e-05,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),Firmicutes_unclassified(100),
Otu00322,0.00011,0,1.9e-05,7e-06,0,7e-06,0.000999,0.0220394139344262,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Alloprevotella(100),
Otu00324,0,0,0,0.000684,0,0.000185,0.000999,0.0220394139344262,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(99),Porphyromonadaceae_unclassified(99),
Otu00326,0,0,0,0.000266,0,4.8e-05,0.000999,0.0220394139344262,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00330,0,0,0,0.000572,0,9.4e-05,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00334,0,0,0,0.000412,0,9.2e-05,0.000999,0.0220394139344262,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Coriobacteriaceae_unclassified(100),
Otu00341,3.5e-05,0,9e-06,0.000452,0,5.1e-05,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00342,0.000314,0,9e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Clostridium_XlVa(86),
Otu00343,0.000359,0,5.7e-05,7e-06,0,7e-06,0.000999,0.0220394139344262,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Rikenellaceae(100),Alistipes(100),
Otu00347,0.000389,0,0.000147,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00348,0.000209,0,2.9e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(99),Firmicutes_unclassified(99),Firmicutes_unclassified(99),Firmicutes_unclassified(99),
Otu00350,0.000419,0,0.000115,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00353,0,0,0,0.000359,0,0.000111,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00356,1e-05,0,7e-06,0.000299,0,5.6e-05,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Lactobacillaceae(100),Lactobacillus(100),
Otu00357,0.000359,0,7.4e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00359,5e-06,0,5e-06,0.000166,0,4e-05,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00361,1e-05,0,7e-06,0.000572,0,0.000129,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00363,0.000234,0,3.1e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00365,0,0,0,0.000246,0,4.9e-05,0.000999,0.0220394139344262,Bacteria(100),Bacteroidetes(98),Bacteroidetes_unclassified(59),Bacteroidetes_unclassified(59),Bacteroidetes_unclassified(59),Bacteroidetes_unclassified(59),
Otu00371,0.000329,0,4.3e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00372,0.000259,0,5.4e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00374,0.000274,0,6.7e-05,3.3e-05,0,1.8e-05,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00375,0.000269,0,5.3e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00376,0,0,0,0.000459,0,0.000201,0.000999,0.0220394139344262,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(95),Porphyromonadaceae_unclassified(95),
Otu00378,0.000354,0,0.000105,2e-05,0,1e-05,0.000999,0.0220394139344262,Bacteria(100),Bacteria_unclassified(97),Bacteria_unclassified(97),Bacteria_unclassified(97),Bacteria_unclassified(97),Bacteria_unclassified(97),
Otu00382,0,0,0,0.000146,0,4.8e-05,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00386,0,0,0,0.000379,0,0.000134,0.000999,0.0220394139344262,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00388,0.000164,0,3e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00389,0,0,0,0.000126,0,4.8e-05,0.000999,0.0220394139344262,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Rikenellaceae(100),Alistipes(100),
Otu00390,0,0,0,0.000299,0,5.1e-05,0.000999,0.0220394139344262,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00392,0,0,0,0.000279,0,5.9e-05,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00394,0.000254,0,6.7e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(99),Bacteroidales_unclassified(99),
Otu00397,0,0,0,0.000193,0,0.000193,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00398,0,0,0,0.000113,0,3.5e-05,0.000999,0.0220394139344262,Bacteria(100),Bacteria_unclassified(99),Bacteria_unclassified(99),Bacteria_unclassified(99),Bacteria_unclassified(99),Bacteria_unclassified(99),
Otu00401,0.000155,0,3.6e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Bacteroidetes(100),Bacteroidia(99),Bacteroidales(99),Bacteroidales_unclassified(96),Bacteroidales_unclassified(96),
Otu00402,0.000135,0,3.1e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Bacteroidetes(100),Bacteroidia(93),Bacteroidales(93),Porphyromonadaceae(74),Porphyromonadaceae_unclassified(74),
Otu00405,0.000274,0,6.7e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00406,3e-05,0,1.4e-05,0.000213,0,6e-05,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00407,0.000299,0,7.2e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00414,0.000164,0,3.8e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00415,0,0,0,0.000319,0,0.000106,0.000999,0.0220394139344262,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00421,0.000135,0,3.5e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(99),
Otu00426,0.000174,0,2.7e-05,7e-06,0,7e-06,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00427,0.000125,0,2.8e-05,1.3e-05,0,9e-06,0.000999,0.0220394139344262,Bacteria(100),Candidatus_Saccharibacteria(100),Candidatus_Saccharibacteria_unclassified(100),Candidatus_Saccharibacteria_unclassified(100),Candidatus_Saccharibacteria_unclassified(100),Candidatus_Saccharibacteria_unclassified(100),
Otu00431,0.000164,0,3.1e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Bacteroidetes(100),Bacteroidia(99),Bacteroidales(99),Porphyromonadaceae(99),Porphyromonadaceae_unclassified(99),
Otu00436,9e-05,0,2.3e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Bacteroidetes(100),Bacteroidia(99),Bacteroidales(99),Porphyromonadaceae(91),Porphyromonadaceae_unclassified(91),
Otu00437,0.000155,0,2.8e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00439,0,0,0,0.00014,0,2.6e-05,0.000999,0.0220394139344262,Bacteria(100),Bacteroidetes(100),Bacteroidia(96),Bacteroidales(96),Bacteroidales_unclassified(96),Bacteroidales_unclassified(96),
Otu00440,0.000174,0,2.8e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00445,0,0,0,0.000246,1e-06,0.000246,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00450,0,0,0,0.000173,0,6.1e-05,0.000999,0.0220394139344262,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu00453,5e-06,0,5e-06,0.000159,0,2.4e-05,0.000999,0.0220394139344262,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Coriobacteriaceae_unclassified(100),
Otu00454,0.000174,0,6e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00456,0,0,0,8e-05,0,2.4e-05,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Butyricicoccus(99),
Otu00457,0.000174,0,3.9e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00458,0.000169,0,3e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(67),Clostridia(66),Clostridia_unclassified(66),Clostridia_unclassified(66),Clostridia_unclassified(66),
Otu00459,5e-06,0,5e-06,0.00014,0,4e-05,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(99),
Otu00462,0.00015,0,3.5e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(99),Bacteroidales_unclassified(99),
Otu00465,0.000155,0,4.9e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00474,0,0,0,0.000146,0,1.8e-05,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00475,0,0,0,1e-04,0,2.6e-05,0.000999,0.0220394139344262,Bacteria(100),Bacteria_unclassified(99),Bacteria_unclassified(99),Bacteria_unclassified(99),Bacteria_unclassified(99),Bacteria_unclassified(99),
Otu00479,7.5e-05,0,2.2e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Intestinimonas(93),
Otu00480,0.000135,0,2.6e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00482,0,0,0,0.000213,0,5.6e-05,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00485,0.000125,0,3.5e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00489,0.00013,0,4e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00492,0.000155,0,2.9e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(96),Firmicutes_unclassified(96),Firmicutes_unclassified(96),Firmicutes_unclassified(96),Firmicutes_unclassified(96),
Otu00495,0,0,0,0.000106,0,4.3e-05,0.000999,0.0220394139344262,Bacteria(100),Tenericutes(97),Mollicutes(97),Anaeroplasmatales(97),Anaeroplasmataceae(97),Anaeroplasma(97),
Otu00496,9.5e-05,0,2.9e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Anaerotruncus(100),
Otu00497,0.00013,0,2.4e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Bacteroidetes(100),Bacteroidia(97),Bacteroidales(97),Porphyromonadaceae(88),Porphyromonadaceae_unclassified(87),
Otu00498,7.5e-05,0,1.7e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Bacteria_unclassified(98),Bacteria_unclassified(98),Bacteria_unclassified(98),Bacteria_unclassified(98),Bacteria_unclassified(98),
Otu00500,0.00011,0,2.7e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Proteobacteria(100),Epsilonproteobacteria(100),Campylobacterales(100),Helicobacteraceae(100),Helicobacter(100),
Otu00501,0.00013,0,3.2e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00502,0,0,0,9.3e-05,0,2.7e-05,0.000999,0.0220394139344262,Bacteria(100),Tenericutes(100),Mollicutes(100),Anaeroplasmatales(100),Anaeroplasmataceae(100),Anaeroplasma(100),
Otu00504,8.5e-05,0,2.6e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00508,0,0,0,0.00012,0,4e-05,0.000999,0.0220394139344262,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00518,7e-05,0,1.9e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00520,0,0,0,0.000113,0,3.4e-05,0.000999,0.0220394139344262,Bacteria(100),Proteobacteria(100),Epsilonproteobacteria(100),Campylobacterales(100),Helicobacteraceae(100),Helicobacter(100),
Otu00528,0.000105,0,2.6e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(99),Bacteroidetes_unclassified(99),Bacteroidetes_unclassified(99),Bacteroidetes_unclassified(99),
Otu00530,0.00012,0,2.6e-05,0,0,0,0.000999,0.0220394139344262,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
